time_h,c31_uM,translation_flux_uM_h
4.416666666666667,3.302674578186029,0.0378784342460427
4.433333333333334,3.2578314052409683,0.0377071022872295
4.45,3.2136029297754236,0.0375551913408936
4.466666666666667,3.1699809881700878,0.0374200697366767
4.483333333333333,3.126957489146765,0.0372995171374867
4.5,3.0845244189612178,0.0371916524133815
4.516666666666667,3.042673845452387,0.037094875330831
4.533333333333333,3.001397921171956,0.0370078191894036
4.55,2.9606888857401663,0.0369293125220432
4.566666666666666,2.920539067616704,0.0368583474456836
4.583333333333333,2.8809408853688674,0.0367940537609722
4.6,2.8418868485260202,0.0367356776986909
4.616666666666666,2.803369558095417,0.0366825643552085
4.633333333333334,2.765381706824773,0.0366341428213392
4.65,2.727916079221221,0.0365899140410376
4.666666666666667,2.690965551389517,0.0365494405634559
4.683333333333334,2.654523090719615,0.036512337870264
4.7,2.618581755442772,0.0364782671407816
4.716666666666667,2.5831346940849813,0.0364469290873644
4.733333333333333,2.5481751448347403,0.0364180587061567
4.75,2.513696434837656,0.0363914208355985
4.766666666666667,2.479691979433564,0.0363668063413914
4.783333333333333,2.4461552813456677,0.0363440288452525
4.8,2.413079929830195,0.0363229219211194
4.816666666666666,2.380459599794913,0.0363033366710973
4.833333333333333,2.348288050892417,0.0362851396309618
4.85,2.316559126593488,0.0362682109572858
4.866666666666666,2.285266753242954,0.0362524428491682
4.883333333333334,2.2544049391001426,0.0362377381680305
4.9,2.223967773383847,0.0362240092515097
4.916666666666667,2.193949425342093,0.0362111769136835
4.933333333333334,2.164344143235887,0.0361991694121977
4.95,2.1351462533768473,0.0361879216963955
4.966666666666667,2.106350159135902,0.0361773747242972
4.983333333333333,2.077950340033572,0.0361674748455989
5.0,2.049941350733545,0.0361581731855069
5.016666666666667,2.0223178200983956,0.0361494251764475
5.033333333333333,1.995074450259039,0.0361411901624657
5.05,1.9682060155922776,0.0361334309863682
5.066666666666666,1.941707361833789,0.0361261136403517
5.083333333333333,1.9155734051505813,0.0361192069692699
5.1,1.8897991312377447,0.0361126824082565
5.116666666666666,1.8643795943386527,0.0361065137232638
5.133333333333334,1.8393099163569044,0.0361006767940257
5.15,1.814585285980485,0.0360951494268922
5.166666666666667,1.7902009578034386,0.0360899111814513
5.183333333333334,1.7661522514322545,0.0360849432098897
5.2,1.742434550572409,0.0360802281076038
5.216666666666667,1.7190433022148903,0.0360757497954479
5.233333333333333,1.6959740157873195,0.0360714934042465
5.25,1.6732222623302173,0.0360674451720888
5.266666666666667,1.6507836736027892,0.0360635923426152
5.283333333333333,1.6286539412966172,0.0360599230856148
5.3,1.606828816236357,0.036056426420997
5.316666666666666,1.5853041075917775,0.0360530921495585
5.333333333333333,1.564075682060382,0.0360499107869568
5.35,1.5431394630668216,0.0360468735052897
5.366666666666666,1.522491430026066,0.0360439720835138
5.383333333333334,1.502127617584671,0.0360411988595451
5.4,1.4820441148750516,0.0360385466868057
5.416666666666667,1.462237064731398,0.0360360088923463
5.433333333333334,1.442702662977797,0.0360335792415053
5.45,1.4234371577218399,0.0360312519058036
5.466666666666667,1.4044368486617995,0.0360290214334292
5.483333333333333,1.3856980863157415,0.0360268827186754
5.5,1.3672172713575745,0.0360248309776205
5.516666666666667,1.3489908539468025,0.0360228617253997
5.533333333333333,1.3310153330709111,0.0360209707551849
5.55,1.3132872558253244,0.036019154116766
5.566666666666666,1.2958032167648204,0.0360174080988576
5.583333333333333,1.2785598572774657,0.0360157292130833
5.6,1.26155386495686,0.0360141141787696
5.616666666666666,1.2447819729381997,0.0360125599079273
5.633333333333334,1.2282409592592007,0.036011063491956
5.65,1.211927646277409,0.0360096221902957
5.666666666666667,1.1958389000711587,0.0360082334193085
5.683333333333334,1.1799716298270615,0.0360068947416179
5.7,1.1643227872147355,0.0360056038560429
5.716666666666667,1.148889365841595,0.036004358589418
5.733333333333333,1.1336684006830837,0.0360031568884002
5.75,1.118656967515333,0.036001996811788
5.766666666666667,1.103852182309591,0.0360008765228883
5.783333333333333,1.0892512007177904,0.0359997942835004
5.8,1.0748512175328648,0.0359987484478407
5.816666666666666,1.0606494661602526,0.0359977374569196
5.833333333333333,1.0466432180378447,0.0359967598327624
5.85,1.03282978214589,0.0359958141738864
5.866666666666666,1.019206504498028,0.0359948991507734
5.883333333333334,1.0057707676458667,0.0359940135016879
5.9,0.9925199901295438,0.0359931560283124
5.916666666666667,0.9794516260060862,0.0359923255922752
5.933333333333334,0.9665631643716507,0.0359915211117639
5.95,0.9538521288936287,0.0359907415583653
5.966666666666667,0.9413160772967576,0.0359899859537863
5.983333333333333,0.9289526009042236,0.0359892533671304
6.0,0.9167593241916303,0.0359885429123623
6.016666666666667,0.9047339043415877,0.0359878537458832
6.033333333333333,0.8928740307692152,0.0359871850640834
6.05,0.8811774246714922,0.0359865361011708
6.066666666666666,0.8696418386123304,0.0359859061272686
6.083333333333333,0.8582650560980315,0.0359852944465425
6.1,0.8470448911398213,0.0359847003953689
6.116666666666666,0.8359791878130267,0.0359841233406041
6.133333333333334,0.8250658198696356,0.035983562678147
6.15,0.8143026903345366,0.0359830178314936
6.166666666666667,0.8036877311007794,0.0359824882503597
6.183333333333334,0.793218902502345,0.0359819734093157
6.2,0.782894192949469,0.0359814728066934
6.216666666666667,0.7727116185461032,0.035980985963479
6.233333333333333,0.7626692227135856,0.0359805124222798
6.25,0.7527650757803938,0.0359800517462663
6.266666666666667,0.7429972746361359,0.0359796035183438
6.283333333333333,0.7333639423703295,0.035979167340322
6.3,0.72386322792066,0.0359787428321499
6.316666666666666,0.7144933056828,0.0359783296311249
6.333333333333333,0.7052523751791245,0.0359779273912805
6.35,0.6961386607191469,0.0359775357827912
6.366666666666666,0.6871504110682424,0.0359771544914305
6.383333333333334,0.6782858990808592,0.0359767832180224
6.4,0.6695434213801961,0.0359764216780224
6.416666666666667,0.6609212980403409,0.035976069601136
6.433333333333334,0.6524178722722408,0.0359757267309816
6.45,0.6440315100825835,0.035975392824775
6.466666666666667,0.6357605999613205,0.035975067653106
6.483333333333333,0.6276035525853655,0.0359747509997722
6.5,0.6195588005193379,0.0359744426616533
6.516666666666667,0.6116247979011583,0.0359741424486371
6.533333333333333,0.6038000201356074,0.0359738501836263
6.55,0.5960829636185507,0.0359735657026095
6.566666666666666,0.5884721454522446,0.0359732888547862
6.583333333333333,0.5809661031541612,0.0359730195027669
6.6,0.5735633943594642,0.0359727575228809
6.616666666666666,0.5662625965624962,0.0359725028055392
6.633333333333334,0.559062306846797,0.0359722552556837
6.65,0.5519611416145569,0.0359720147933326
6.666666666666667,0.5449577362996557,0.0359717813543016
6.683333333333334,0.5380507451241496,0.0359715548909604
6.7,0.531238840842541,0.0359713353731254
6.716666666666667,0.5245207144897118,0.0359711227890722
6.733333333333333,0.5178950751063551,0.0359709171468369
6.75,0.511360649507759,0.0359707184755287
6.766666666666667,0.5049161820426393,0.0359705268268427
6.783333333333333,0.49856043435726544,0.0359703422767235
6.8,0.49229218513400724,0.0359701649274812
6.816666666666666,0.48611022987123637,0.0359699949098952
6.833333333333333,0.48001338065373184,0.0359698323856159
6.85,0.4740004659410117,0.0359696775496184
6.866666666666666,0.4680703303053732,0.0359695306335787
6.883333333333334,0.4622218342305019,0.0359693919089885
6.9,0.4564538538994552,0.0359692616906184
6.916666666666667,0.45076528098205015,0.0359691403403081
6.933333333333334,0.4451550223964537,0.0359690282717523
6.95,0.4396220001182537,0.0359689259548751
6.966666666666667,0.4341651509823475,0.0359688339205994
6.983333333333333,0.42878342647335155,0.0359687527662664
7.0,0.42347579250604006,0.0359686831619753
7.016666666666667,0.4182412292475983,0.0359686258561885
7.033333333333333,0.41307873092960584,0.0359685816818361
7.05,0.40798730564723257,0.0359685515632576
7.066666666666666,0.4029659751478947,0.0359685365241916
7.083333333333333,0.3980137746720287,0.0359685376933732
7.1,0.39312975276620915,0.0359685563120991
7.116666666666666,0.3883129710956629,0.035968593741488
7.133333333333334,0.38356250426781674,0.035968651469404
7.15,0.37887743965598725,0.0359687311171924
7.166666666666667,0.3742568772258894,0.0359688344457502
7.183333333333334,0.36969992936463475,0.0359689633611358
7.2,0.3652057207121629,0.0359691199195053
7.216666666666667,0.3607733879950798,0.0359693063309793
7.233333333333333,0.3564020798629989,0.0359695249625286
7.25,0.3520909567266934,0.0359697783397884
7.266666666666667,0.34783919059885604,0.0359700691476226
7.283333333333333,0.3436459649371046,0.0359704002295165
7.3,0.3395104744861548,0.0359707745856735
7.316666666666666,0.33543192513583453,0.0359711953701261
7.333333333333333,0.3314095337587416,0.0359716658906594
7.35,0.3274425280587869,0.0359721895978493
7.366666666666666,0.3235301464363455,0.0359727700849118
7.383333333333334,0.3196716378363723,0.0359734110854352
7.4,0.3158662616092631,0.0359741164667583
7.416666666666667,0.31211328736211763,0.0359748902287977
7.433333333333334,0.3084119948275696,0.0359757365021069
7.45,0.3047616737243821,0.0359766595494208
7.466666666666667,0.3011616236213148,0.0359776637674897
7.483333333333333,0.29761115380411163,0.0359787536917265
7.5,0.2941095831440129,0.03597993400367
7.516666666666667,0.2906562399683952,0.0359812095402622
7.533333333333333,0.2872504619332086,0.0359825853064339
7.55,0.2838915958974477,0.0359840664902909
7.566666666666666,0.28057899779963663,0.0359856584800159
7.583333333333333,0.27731203253629766,0.035987366884094
7.6,0.2740900738424489,0.0359891975536754
7.616666666666666,0.27091250417414947,0.0359911566068597
7.633333333333334,0.26777871459306823,0.0359932504556073
7.65,0.2646881046531076,0.035995485834504
7.666666666666667,0.2616400822890883,0.0359978698314362
7.683333333333334,0.2586340637074815,0.0360004099204232
7.7,0.2556694732792101,0.036003113996266
7.716666666666667,0.2527457434345159,0.036005990411156
7.733333333333333,0.2498623145598942,0.0360090480133822
7.75,0.24701863489710796,0.0360122961880862
7.766666666666667,0.244214160444285,0.0360157449002697
7.783333333333333,0.24144835485910773,0.0360194047402282
7.8,0.23872068936411003,0.0360232869715519
7.816666666666666,0.23603064265409573,0.0360274035819632
7.833333333333333,0.2333777008056983,0.0360317673372457
7.85,0.23076135718910673,0.0360363918385432
7.866666666666666,0.228181112381985,0.0360412915833711
7.883333333333334,0.22563647408562093,0.0360464820306964
7.9,0.22312695704334276,0.0360519796704763
7.916666666666667,0.22065208296125055,0.0360578020980942
7.933333333333334,0.21821138043131355,0.036063968094156
7.95,0.21580438485690315,0.0360704977101817
7.966666666666667,0.21343063838080958,0.0360774123606916
7.983333333333333,0.2110896898158426,0.0360847349223747
8.0,0.20878109457808763,0.0360924898409394
8.016666666666667,0.20650441462292046,0.0361007032463769
8.033333333333333,0.20425921838387648,0.0361094030774173
8.05,0.2020450807145444,0.0361186192161757
8.066666666666666,0.19986158283351455,0.0361283836335342
8.083333333333334,0.19770831227264257,0.0361387305468187
8.1,0.19558486282872092,0.0361496965905128
8.116666666666667,0.19349083451876764,0.0361613210013505
8.133333333333333,0.1914258335391395,0.0361736458192837
8.15,0.18938947222859995,0.0361867161053486
8.166666666666666,0.18738136903578265,0.0362005801790585
8.183333333333334,0.18540114849110273,0.036215289875926
8.2,0.18344844118354892,0.0362309008279606
8.216666666666667,0.18152288374262698,0.0362474727691744
8.233333333333333,0.17962411882584053,0.0362650698683657
8.25,0.17775179511210432,0.0362837610921442
8.266666666666667,0.17590556730151835,0.036303620601035
8.283333333333333,0.17408509612201178,0.03632472818214
8.3,0.1722900483433827,0.0363471697220225
8.316666666666666,0.17052009679933894,0.0363710377239513
8.333333333333334,0.1687749204181966,0.0363964318741468
8.35,0.16705420426297968,0.0364234596621837
8.366666666666667,0.16535763958171953,0.0364522370611902
8.383333333333333,0.1636849238688716,0.0364828892743969
8.4,0.16203576093884356,0.0365155515550949
8.416666666666666,0.16040986101275312,0.0365503701080377
8.433333333333334,0.15880694081965172,0.0365875030813
8.45,0.15722672371360294,0.0366271216586878
8.466666666666667,0.1556689398081391,0.0366694112639078
8.483333333333333,0.154133326129827,0.0367145728893982
8.5,0.15261962679284985,0.0367628245640338
8.516666666666667,0.15112759319675223,0.036814402975866
8.533333333333333,0.14965698424974,0.0368695652681748
8.55,0.1482075666202278,0.0369285910294248
8.566666666666666,0.14677911501963437,0.036991784500344
8.583333333333334,0.14537141251981456,0.0370594770246688
8.6,0.1439842509089239,0.0371320297734167
8.616666666666667,0.1426174310899947,0.037209836776706
8.633333333333333,0.14127076352704,0.0372933283018786
8.65,0.13994406874412355,0.0373829746219775
8.666666666666666,0.13863717788353896,0.0374792902248767
8.683333333333334,0.13734993333004525,0.0375828385205364
8.7,0.1360821894090313,0.0376942371121111
8.716666666666667,0.1348338131675376,0.0378141637062361
8.733333333333333,0.13360468524828228,0.037943362748963
8.75,0.13239470086821753,0.0380826528865773
8.766666666666667,0.1312037709147847,0.0382329353659777
8.783333333333333,0.13003182317485523,0.0383952035061315
8.8,0.12887880371350594,0.0385705533930733
8.816666666666666,0.12774467842224552,0.0387601959747421
8.833333333333334,0.12662943475921323,0.0389654707596951
8.85,0.12553308370710498,0.0391878613559769
8.866666666666667,0.12445566197863353,0.0394290131273174
8.883333333333333,0.12339723450370424,0.0396907532852013
8.9,0.12235789723778703,0.0399751137914228
8.916666666666666,0.12133778033711926,0.0402843575090465
8.933333333333334,0.12033705175368473,0.040621008111842
8.95,0.11935592131104261,0.0409878843492959
8.966666666666667,0.1183946453324194,0.0413881393759423
8.983333333333333,0.11745353190397616,0.0418253059649101
9.0,0.11653294686962105,0.0423033485781109
9.016666666666667,0.11563332067012264,0.0428267234440572
9.033333333333333,0.11475515615843729,0.0434004479885671
9.05,0.1138990375455649,0.0440301812154707
9.066666666666666,0.11306564065778846,0.0447223169214517
9.083333333333334,0.11225574471772583,0.0454840919703167
9.1,0.11147024589884068,0.0463237122586508
9.116666666666667,0.11071017294694183,0.0472504994779667
9.133333333333333,0.10997670521415412,0.0482750623390615
9.15,0.10927119351200282,0.0494094965737382
9.166666666666666,0.10859518426223233,0.0506676187796883
9.183333333333334,0.10795044750819799,0.052065240032223
9.2,0.10733900944785475,0.0536204861480102
9.216666666666667,0.10676319026289931,0.0553541725392383
9.233333333333333,0.10622564814856471,0.0572902427088629
9.25,0.10572943059522127,0.0594562805441145
9.266666666666667,0.1052780341351059,0.0618841075542959
9.283333333333333,0.10487547394160926,0.0646104768848653
9.3,0.10452636484718007,0.0676778760315084
9.316666666666666,0.10423601551573039,0.0711354492340308
9.333333333333334,0.10401053764438399,0.0750400479041583
9.35,0.10385697214293262,0.0794574122219761
9.366666666666667,0.10378343419566698,0.0844634779915004
9.383333333333333,0.10379927887507014,0.0901457884058888
9.4,0.10391528844849691,0.0966049686928367
9.416666666666666,0.10414388156582852,0.1039561908110159
9.433333333333334,0.10449934298039945,0.112330514065923
9.45,0.10499807015931105,0.1218759372423177
9.466666666666667,0.1056588303431361,0.1327579324742983
9.483333333333333,0.10650301598276134,0.1451591748419072
9.5,0.10755488356851145,0.1592781782209084
9.516666666666667,0.10884175550669249,0.1753264199548123
9.533333333333333,0.11039415668113656,0.1935237819634513
9.55,0.11224585913519174,0.2140921017193345
9.566666666666666,0.11443380382208602,0.2372469812915139
9.583333333333334,0.11699787564438013,0.2631882615517146
9.6,0.11998051874337116,0.292089940140825
9.616666666666667,0.12342619210375416,0.3240905166831402
9.633333333333333,0.12738068357525628,0.3592848676830592
9.65,0.13189031835654477,0.3977186318196865
