construct_mode,metric,no_sponge_mean_gen,sponge_mean_gen,ratio,ratio_ci_low,ratio_ci_high,supports_lengthening_ratio_gt_1
paper_si,legacy_CI_peak_period_gen,11.737022164847778,12.369106232510516,1.053853870154205,0.9641116705559817,1.1363170436691385,False
paper_si,PLtetO1_onset_period_gen,14.333442396980168,13.010798658753936,0.9077232320335769,0.7649681697622752,1.0755393794463,False
paper_si,three_repressor_phase_period_gen,9.687929925537524,12.108665567929386,1.249871299751123,1.1879839260998803,1.313057054006538,True
paper_si,reporter_ACF_period_gen,12.575491773082133,12.888075698608075,1.0248565965583174,0.8779469135447395,1.1731044633077763,False
paper_si,reporter_PSD_period_gen,10.458364338283568,12.943900506292017,1.2376601242423706,1.1445241517134808,1.3510913457110394,True
